Time,FlowRate,InletTemperature,OutletTemperature,AirTemperature,RelativeHumidity
394170,38.11294037,25.14818591,26.99303495,29.7,85.0
394180,36.66145607,25.09768528,28.31589876,30.4,84.2
394190,34.41972693,24.85470287,29.77392423,29.9,84.4
394200,37.81353246,25.2253603,29.77241683,30.4,81.8
394210,33.75016272,25.3434789,30.0509791,29.9,83.4
394220,33.87612287,25.33701797,27.58716869,30.3,80.7
394230,33.4616969,25.361216,28.62964559,30.4,81.4
394240,34.46207474,25.62324871,29.96873662,30.0,80.8
394250,36.99508222,25.30249745,29.68134285,30.7,81.3
394260,33.05935247,24.92176364,28.69689671,29.8,81.2
394270,35.7365023,25.08278856,29.05462386,29.8,80.6
394280,33.03258796,25.38983073,29.4943552,29.9,81.6
394290,36.31829625,25.23249275,29.63474597,29.9,81.7
394300,36.31152034,25.56720728,28.91666754,30.4,83.4
394310,36.01814695,25.36829997,29.81219887,29.8,80.7
394320,35.74467798,24.98223931,27.5575688,30.1,81.6
394330,36.01354438,25.39937484,29.69683802,30.3,81.3
394340,35.49013056,25.37616721,27.81532289,29.9,84.2
394350,35.91906311,25.66049505,30.19317879,30.3,81.6
394360,36.36298123,25.26410244,28.68716822,29.9,84.4
394370,38.068557,25.33815187,28.3871844,30.2,82.7
394380,40.21556068,25.12749113,26.97938007,30.4,83.0
394390,36.58343242,25.62013834,30.49195821,30.6,83.1
394400,40.66077705,25.64984429,29.16786319,29.8,82.7
394410,41.21300503,25.90421519,29.51200362,30.0,83.1
394420,40.49709248,25.53343957,29.01894791,29.8,83.4
394430,38.9554887,25.56203502,29.87964638,30.5,83.5
394440,41.30614717,25.90563288,30.44095287,30.4,84.7
394450,41.42094887,25.61783244,29.43867739,30.7,82.2
394460,39.88770519,25.86421033,29.15900791,30.7,81.0
394470,42.02374395,25.4655979,27.98691919,30.2,82.3
394480,42.50360962,25.86569359,29.4192962,30.4,83.7
394490,45.27535479,25.92952737,30.03705166,30.3,82.6
394500,41.62063448,25.86581683,30.5721181,29.9,81.4
394510,44.46349889,25.34182449,28.2424253,30.7,84.8
394520,44.78500213,25.09920921,28.11849206,30.3,82.1
394530,46.76505613,25.53790443,29.84002764,30.3,85.2
394540,45.00798777,24.98924698,27.02477967,30.0,83.3
394550,44.65428541,25.66390679,28.12084345,30.0,84.7
394560,46.18718999,25.44536212,29.93486701,30.1,82.4
394570,44.28035445,25.3176282,28.92636897,30.2,82.3
394580,42.49205436,25.10230586,28.38986283,30.3,84.9
394590,43.13626672,25.34108501,29.05639559,30.5,82.3
394600,42.68107569,25.00410224,27.94167522,30.6,82.2
394610,42.80237814,25.5504866,28.74844831,30.0,81.4
394620,44.13337177,25.40296646,28.45725513,30.5,83.0
394630,45.19002291,24.99834471,27.54562796,30.6,81.8
394640,43.12624513,25.76590672,30.45190601,30.0,82.4
394650,41.543095,25.23150421,28.1473178,30.7,83.9
394660,40.99577954,25.79104601,30.06101858,30.4,82.6
394670,44.37717567,25.16076239,27.81234537,30.4,82.2
394680,42.21792814,25.58604592,29.80746031,30.2,83.5
394690,39.58699689,25.21016052,28.18654222,30.5,81.3
394700,41.84704647,25.06816427,28.66467384,30.0,81.3
394710,40.56434518,25.27663351,27.44591219,30.1,81.4
394720,38.86712645,25.65195742,28.91163835,30.7,84.6
394730,41.41123412,25.31978194,29.202944,30.2,80.7
394740,38.83345093,25.13888779,28.97744274,30.6,84.0
394750,38.1692154,25.81471995,28.7182074,30.1,83.2
394760,37.20998641,25.19423893,29.9489258,30.2,85.0
394770,35.51759753,25.567172,28.37464849,30.2,83.4
394780,37.3071697,25.856788,29.95724455,29.9,83.3
394790,37.11426555,25.25867188,27.19307576,30.0,85.3
394800,37.97804293,25.75699019,28.42398483,29.9,82.6
394810,37.79652752,25.76074564,29.42215185,30.6,83.4
394820,37.78580486,25.05927236,29.16808472,29.8,84.4
394830,35.25037254,25.50442146,28.14811165,30.7,81.2
394840,34.27625597,25.22462432,27.3948337,30.6,82.4
394850,36.65974862,25.83617936,29.41187611,30.1,81.8
394860,34.10341259,25.64780163,29.93357886,30.3,84.0
394870,36.81862212,25.22395253,27.67238428,30.6,81.7
394880,32.91048607,25.60372154,29.36565708,30.4,85.0
394890,34.42394929,25.05866084,27.09426553,30.4,84.8
394900,36.17181955,25.10562382,29.44442954,30.4,83.9
394910,36.8541981,25.44326123,29.58137789,30.1,85.5
394920,35.28021519,25.33655769,29.62942381,30.6,81.9
394930,33.9032331,25.58910241,28.0821532,30.4,81.0
394940,38.40998395,25.44343456,30.25572117,30.1,82.6
394950,36.30139374,25.00152836,27.28599008,30.6,83.7
394960,35.50622419,25.65795967,28.94881546,30.0,81.4
394970,35.67323905,25.78324425,29.0897354,30.2,81.3
394980,35.8181446,25.19210965,29.51454012,30.1,83.8
394990,37.00411859,25.77760454,28.33575747,30.4,81.8
395000,37.89716453,25.41873627,27.89662968,30.6,82.7
395010,40.0054962,25.85460315,29.79366915,30.2,85.3
395020,38.87315357,25.85868707,30.51396995,30.1,80.8
395030,39.66247195,25.19298786,28.31930416,30.1,81.1
395040,41.07424197,25.60265067,28.51274993,29.8,82.1
395050,43.03749671,25.59654108,29.80190271,30.5,84.5
395060,40.90249067,24.97247573,28.28522245,29.8,85.2
395070,41.30378134,25.80229888,29.59784261,30.1,85.2
395080,42.07033852,25.06132636,27.97078051,29.9,81.9
395090,44.3428926,25.38480919,28.40392291,30.7,82.7
395100,42.3577395,25.38768048,29.08525073,30.0,82.5
395110,41.80668134,25.1223055,27.25144528,30.7,83.2
395120,45.49949619,25.47699139,28.29477793,30.6,84.0
395130,42.69777778,25.71132191,29.14503716,30.6,81.2
395140,45.45433557,25.14643163,27.27430045,30.7,81.6
395150,46.53983971,25.50440688,28.08157774,30.2,81.9
395160,45.45523541,25.47911272,27.34007742,30.3,82.8
395170,43.50358825,25.52774912,29.82687859,30.6,82.0
395180,44.97350193,25.19806921,27.69354363,30.0,85.5
395190,44.23306737,25.31946766,28.5444021,29.9,85.2
395200,46.14183408,25.74005806,30.1473989,29.8,84.4
395210,45.0248221,25.87132566,29.9514312,30.3,80.7
395220,46.63445405,25.60709443,29.26692109,30.7,84.9
395230,45.78770152,25.90089683,28.28183946,29.8,84.2
395240,41.37130079,25.38127146,29.14758063,30.3,82.1
395250,41.33031295,25.79946518,28.50773388,30.1,81.8
395260,43.33988057,25.64802739,28.99427863,30.3,83.7
395270,40.85492618,25.39206852,27.85095831,30.0,83.0
395280,42.96986802,25.40307529,27.99939393,30.4,80.9
395290,42.58966128,25.3534596,29.79076639,30.4,82.7
395300,41.77480863,25.81430155,29.90720678,30.6,83.5
395310,39.66448444,25.04726949,27.96756441,30.3,85.0
395320,38.83075727,25.57933734,30.14250109,30.0,84.3
395330,38.17093485,25.76417852,29.32198834,30.3,81.9
395340,37.29750771,25.47400321,29.49724854,30.0,83.2
395350,37.77126902,25.60210532,30.15535828,30.3,82.8
395360,37.82394114,25.456771,29.19391639,29.9,81.8
395370,39.81112617,25.46754856,29.7840062,30.4,82.1
395380,38.80030849,25.73611715,30.50154277,30.6,81.4
395390,36.10281061,24.90064566,29.4458144,30.3,84.6
395400,36.02792852,25.55940038,29.52566656,30.2,81.5
395410,35.98637743,25.11065557,28.39595256,30.6,82.4
395420,37.23744342,25.46318878,29.91108231,29.8,84.3
395430,32.93607926,25.4059924,28.9791123,30.7,83.3
395440,36.78264119,25.13075715,28.71563144,30.4,81.8
395450,34.49416149,25.69069541,28.16112695,30.7,83.9
395460,36.81579262,25.25436536,27.7027707,30.1,84.5
395470,33.20689677,25.56048306,29.94887867,30.0,82.9
395480,35.8759273,24.95978119,29.6425983,30.1,84.4
395490,33.1741721,25.57060026,30.33048594,30.7,85.6
395500,36.42259628,25.14633314,29.04896099,30.7,83.9
395510,33.85954263,24.90452905,28.90690877,30.1,82.4
395520,37.76916755,25.54282546,27.77706387,29.9,83.2
395530,33.63873695,25.73480401,29.48902334,30.1,85.0
395540,35.72191421,25.12971628,28.84517458,30.0,82.0
395550,36.77805579,25.20590467,28.4048864,30.1,83.3
395560,39.14008254,25.70980679,29.34889475,29.9,84.8
395570,39.85748527,25.12139067,27.21676313,29.8,82.1
395580,35.48934795,25.52660558,27.97509883,29.8,82.6
395590,38.2048182,24.93590563,29.61490225,30.5,83.7
395600,37.17382649,25.05562963,28.21514842,29.8,84.8
395610,37.44542378,25.68299345,28.32156762,30.1,84.0
395620,40.17294586,25.00887379,29.42609783,30.7,85.4
395630,40.4469522,25.12421685,29.20121087,29.9,81.9
395640,41.96748666,25.69868439,28.14586257,30.2,83.8
395650,40.53923828,25.1566263,27.8505745,29.8,83.8
395660,42.36806172,25.53477844,30.22238959,29.9,80.8
395670,43.09763993,25.16239698,27.84851652,29.9,81.1
395680,45.12895957,25.4812117,28.00300501,30.3,82.3
395690,41.21431509,25.69471032,28.79564695,29.9,83.0
395700,43.87597088,25.38364993,29.87555931,30.7,81.3
395710,41.95840251,25.87962485,27.74108722,30.7,82.7
395720,45.14952868,25.90954245,28.55219587,30.0,82.4
395730,46.49527637,25.6538799,27.35981069,30.6,82.4
395740,46.28082773,25.87046868,30.47267615,30.0,84.0
395750,44.34015554,25.72993181,28.83982248,29.8,83.9
395760,44.4107629,24.99733578,29.23494959,30.5,82.4
395770,45.14615076,25.45701117,27.84167212,30.5,81.1
395780,45.52740287,25.30241772,29.47382331,29.9,82.3
395790,44.44573972,25.69624662,28.0436793,30.1,84.3
395800,42.75076237,25.81929059,29.9463367,30.5,82.3
395810,45.59271691,25.37288446,27.95210646,30.1,84.6
395820,44.8129552,25.92244291,29.52457229,30.1,81.8
395830,42.09452536,25.8601791,27.59364716,29.7,80.9
395840,43.36213113,24.94922547,28.82348605,30.4,85.3
395850,42.52883714,25.61134664,28.07333123,30.5,85.1
395860,43.22027046,25.86428504,29.31717365,30.5,80.6
395870,42.14021733,25.89383117,30.60922098,30.2,81.2
395880,43.42390319,25.93353672,28.4769778,30.6,85.2
395890,42.99022402,25.0820442,27.06030489,30.6,85.2
395900,38.91474579,25.1075389,27.58066727,30.4,83.5
395910,40.55552466,25.71909971,28.00295446,29.8,85.0
395920,39.28132029,25.77743315,28.51275933,30.7,83.4
395930,37.94233679,25.41700157,28.85771837,29.8,84.7
395940,40.40570022,25.61882833,29.54715445,30.5,84.1
395950,36.31114383,24.88831074,27.92341072,30.0,82.5
395960,39.18008728,25.26929196,29.25218398,30.0,80.6
395970,37.72322915,25.7388736,28.80797032,30.1,84.4
395980,37.33005905,25.47499139,29.37147586,30.5,83.4
395990,35.86078299,25.21603176,29.63379698,30.2,80.8
396000,35.53477643,25.67231314,28.59346493,30.7,82.1
396010,34.00644827,25.09742192,28.19681316,30.0,81.5
396020,33.45454324,25.64001562,28.26695359,30.6,85.1
396030,34.25810791,25.64946813,28.71493416,29.8,84.0
396040,33.46385107,25.69892753,30.31614244,30.7,80.7
396050,37.30300648,25.23427524,28.8485671,30.3,81.6
396060,34.11002164,24.89043287,27.19852964,29.8,81.8
396070,33.67511422,25.08152919,28.13184058,30.3,81.2
396080,32.85599959,25.68920605,29.93693549,29.9,81.2
396090,37.40476713,25.6116969,28.95921052,30.1,83.7
396100,33.06860846,25.07126562,30.01197469,30.4,82.0
396110,36.36447263,25.23380191,27.12838674,30.5,83.9
396120,37.54413571,25.41977227,28.72069947,30.3,84.9
396130,34.58439165,24.87103862,29.0109756,30.2,81.4
396140,34.95056196,25.45233965,29.80200617,30.5,83.9
396150,34.91105725,25.84430952,30.15818306,30.5,83.7
396160,37.25482035,25.46349185,28.65602876,30.5,83.1
396170,36.80966875,24.91325951,28.86141327,29.9,81.2
396180,38.60452306,24.91048942,29.19784089,30.0,81.0
396190,37.95070788,25.48324139,29.52973082,30.7,85.1
396200,40.87259154,24.93915503,27.24801584,30.5,84.5
396210,37.70321177,25.59589019,27.98612474,30.2,83.3
396220,39.54178581,25.42659185,28.19249677,29.8,82.1
396230,39.39796489,25.63891426,29.63970141,30.2,82.8
396240,43.21146635,25.1143247,28.30112737,29.8,83.4
396250,41.48293115,25.33526878,27.94319731,30.1,84.8
396260,40.42389749,25.56544147,29.94611548,30.3,82.7
396270,43.61984976,24.95732839,27.20748895,30.6,83.1
396280,41.92048788,25.04920983,28.67163974,30.1,81.4
396290,44.65510806,25.33125303,29.13585958,30.7,83.4
396300,42.80366089,25.73290373,28.59033714,30.1,85.3
396310,42.92043684,25.32080453,28.528917,30.0,82.9
396320,46.36728813,25.11265452,29.62597816,30.7,85.3
396330,44.8009535,25.7986763,29.66848291,30.1,85.0
396340,45.80315041,25.18863455,29.23016656,30.2,81.1
396350,47.16149538,25.97223136,29.12138204,30.0,83.3
396360,46.34368534,25.73447031,28.00588418,30.0,82.0
396370,44.39960736,25.85327445,29.80436637,29.9,84.8
396380,43.17895093,25.54357728,28.06253302,30.3,85.5
396390,43.33811207,24.99472325,28.51015571,30.0,81.7
396400,45.22049114,25.19286215,27.85065526,30.3,82.0
396410,42.26570085,25.37266399,27.61577475,30.0,84.6
396420,44.27450009,25.2780587,27.82963414,30.5,84.2
396430,45.45485218,24.99080464,29.60842254,30.1,85.5
396440,44.74480457,25.26234768,28.07925549,30.5,85.2
396450,41.84763799,25.06278267,29.21226949,29.8,82.1
396460,41.69183717,25.75777817,27.54181931,30.3,82.3
396470,42.10729826,25.02618381,28.6607193,29.8,83.2
396480,42.02166851,25.15028401,27.32303162,30.2,84.5
396490,39.33312177,25.06976576,29.51698293,30.7,84.9
396500,39.12966228,25.30689135,28.52806186,30.5,84.7
396510,40.76509044,25.74758871,29.17710859,30.0,80.9
396520,38.35238602,25.45595541,28.76894603,30.7,81.0
396530,40.24046051,25.17439876,29.15638594,30.7,83.7
396540,36.73066005,25.58248475,29.47648985,30.0,81.3
396550,38.87512893,24.97876134,26.83015354,30.3,85.2
396560,39.51326816,25.48948927,28.73497179,30.6,85.5
396570,35.93705941,25.53824575,30.34291753,30.2,83.9
396580,38.45775817,25.17617993,28.42666921,30.6,83.3
396590,37.55662743,25.26717654,28.47130828,29.8,83.0
396600,37.75038743,25.06609281,28.89870328,29.8,83.2
396610,36.31953615,25.74271584,30.45074991,30.7,83.3
396620,36.4757258,25.8544265,29.0533016,30.2,80.9
396630,33.84260721,25.32134057,28.19774365,30.1,82.9
396640,37.23745123,25.18894576,27.94790985,30.0,81.4
396650,36.71256384,25.12717241,29.008016,30.4,85.3
396660,36.25079196,25.82114935,28.67389622,30.2,80.6
396670,37.1348003,25.12801842,27.5981237,30.7,84.9
396680,36.99488815,25.11437608,27.39203568,30.4,84.4
396690,35.89562359,25.24193576,27.94956601,30.6,81.8
396700,33.09664249,25.2387117,28.43299187,30.7,83.0
396710,34.78071609,25.8361875,27.79493801,30.6,83.4
396720,33.29864908,25.1263194,29.42526112,29.8,81.4
396730,38.04839477,25.12761272,27.1108906,29.9,85.0
396740,36.19037209,25.77831514,29.45729642,30.6,82.3
396750,35.45304597,25.60241362,28.95667841,30.5,85.3
396760,37.41737853,25.03357305,29.86458025,29.8,81.9
396770,39.31694398,25.61008085,28.10329184,29.8,81.8
396780,39.65720447,25.20640273,27.40482863,30.5,84.5
396790,37.31316393,25.62309713,30.35063553,30.4,83.1
396800,39.10709027,24.98163398,27.22315093,30.1,83.0
396810,39.64478222,25.1721204,27.26978844,30.6,80.7
396820,42.1786978,25.53802283,29.56947571,30.0,80.9
396830,40.77292675,25.6741882,29.46326536,30.3,81.0
396840,41.66401006,25.21139066,27.77907224,30.2,84.6
396850,42.48603326,25.34054126,27.15576785,30.3,84.7
396860,41.71650312,25.53091983,28.69137068,29.8,81.9
396870,43.03305352,25.79069982,29.92560747,30.3,80.6
396880,40.48960619,24.95361324,28.954755,30.5,81.5
396890,44.02312708,25.20591756,28.24959979,29.9,81.1
396900,45.36327534,25.76829265,27.8372546,29.8,82.3
396910,43.4727957,25.35720546,27.72500076,29.9,83.8
396920,44.05767807,25.7991124,30.27605836,30.2,84.0
396930,44.54923627,25.43325399,28.13123887,30.1,83.4
396940,46.0346199,25.5040468,27.71282714,30.0,84.2
396950,45.39488306,25.86158813,28.43116773,29.9,85.1
396960,43.89216996,25.8813948,28.12980848,30.5,83.5
396970,42.74649712,25.042044,27.37930597,30.3,84.2
396980,42.70130655,25.8000177,29.59489638,30.3,81.9
396990,45.59211999,25.68954745,30.31074425,30.4,81.9
397000,43.66628177,25.90244504,27.78157384,30.6,82.2
397010,43.69497488,25.66639869,29.96293428,30.7,81.7
397020,44.12940799,25.77694633,28.711139,30.6,82.7
397030,43.69739975,25.42724741,27.60856294,30.5,85.1
397040,41.81830493,25.6464386,30.2055772,30.0,85.5
397050,43.58411393,25.28154079,28.72116976,30.3,83.5
397060,42.64718501,25.23516821,27.93903341,30.5,85.5
397070,43.30693654,24.95044957,27.42355838,29.8,82.3
397080,42.14695634,25.89959252,28.73768449,30.3,83.9
397090,43.26753536,25.29763627,27.31859388,30.4,81.4
397100,39.29090092,25.18019791,29.7366946,30.6,81.7
397110,41.42655161,25.8378768,30.04734678,30.6,84.9
397120,37.69815471,24.94552695,28.75343302,30.0,81.6
397130,39.00280255,25.17703311,28.3583766,30.6,82.5
397140,39.79653644,25.0767547,27.92872222,30.5,85.1
397150,36.88213295,25.64884018,27.77544203,30.2,81.5
397160,39.8854126,25.38629088,29.79236295,30.1,85.5
397170,36.94939651,25.04519605,29.69576361,30.4,84.0
397180,37.29985522,25.75673094,29.7408703,30.3,81.1
397190,36.95717,25.4705423,28.80429173,30.6,81.9
397200,37.19656354,25.53848577,27.61971349,30.7,84.6
397210,38.25992478,25.36559282,29.97280252,30.5,81.3
397220,37.28274378,24.91443082,27.12380514,30.2,83.3
397230,34.67191253,25.05448896,27.52076673,30.2,83.4
397240,36.02983899,25.41014346,27.95995966,30.2,83.9
397250,33.89100514,25.31872553,29.62047159,29.9,84.2
397260,33.25878223,25.72975618,29.54112864,30.1,81.1
397270,36.79983556,25.56289607,27.79680826,30.1,83.5
397280,35.17203558,25.4780013,28.65205243,30.7,80.8
397290,37.58108819,25.30169285,28.57472299,30.1,82.2
397300,32.92542546,25.42633221,27.90132154,30.3,81.9
397310,34.92762142,25.43711536,28.81615159,29.8,83.6
397320,35.18067359,24.88636257,27.30399171,30.7,81.8
397330,36.7927893,25.51989644,29.58273467,30.3,84.1
397340,34.02414745,25.4659108,29.24918047,30.7,83.8
397350,38.60504949,25.06529286,27.7136467,30.5,84.6
397360,39.46095019,25.21234195,28.29550175,30.3,82.0
397370,39.79746962,25.71622981,28.75594611,30.5,84.4
397380,36.94388248,25.14383194,28.1175467,29.8,84.7
397390,40.90150866,25.12943596,27.17325602,30.4,82.3
397400,40.13751939,25.1077131,27.15259803,29.8,83.2
397410,37.49047715,24.91154321,28.48477972,30.7,84.6
397420,42.17775593,25.64346633,27.9534496,29.8,83.7
397430,42.4870476,25.28157406,27.0507792,30.2,82.3
397440,38.91141121,25.40422513,28.95790082,30.3,80.6
397450,40.96737381,25.83634754,29.52034361,29.9,83.1
397460,40.09919456,25.2415486,29.55192197,29.8,82.6
397470,40.6887068,25.59312724,28.14497524,30.6,82.5
397480,40.96450848,25.81194685,29.2560193,30.7,82.0
397490,45.36540024,25.36608977,29.25390692,30.5,82.7
397500,43.16178982,25.21052556,27.19692656,30.5,80.6
397510,44.83804918,25.3168434,27.8842497,30.3,81.1
397520,43.62859957,25.69178375,27.77852262,30.1,84.0
397530,46.9809801,25.73798392,29.97137157,29.9,82.5
397540,46.54832016,25.27173378,28.75556173,30.2,84.9
397550,43.62384083,25.44896749,28.82094822,30.0,82.3
397560,45.97357287,25.86065122,28.6141939,30.6,82.7
397570,44.21364261,25.37370464,29.63255076,29.8,82.5
397580,42.4984391,25.00369569,26.7203725,29.8,82.0
397590,44.0949629,25.31950529,28.55388858,29.8,82.8
397600,45.68997491,25.16465324,26.83989127,29.7,83.3
397610,43.45940989,25.12141447,29.79947167,30.1,81.9
397620,46.03170676,25.67432146,28.60270874,30.5,83.9
397630,45.42278671,25.57455065,28.82403041,30.7,82.2
397640,45.64475537,25.34469119,28.6800492,30.6,83.1
397650,43.68222359,25.54477,29.94980681,30.1,81.9
397660,40.55256376,25.61881758,27.99865293,29.8,83.3
397670,43.5290204,25.32954271,27.28237562,30.4,81.6
397680,44.27512303,25.4291509,29.16076607,30.7,83.8
397690,43.02986081,24.94696191,26.7184517,30.7,84.0
397700,40.87595052,25.46690783,30.19753885,30.5,83.8
397710,40.21382555,24.98757141,27.77016935,30.2,81.3
397720,41.55335499,25.48943487,28.02804435,30.5,82.0
397730,37.5302943,25.71653863,29.42811228,30.4,82.0
397740,38.5458195,25.36663584,28.11536834,30.6,85.4
397750,37.47903331,25.81749374,28.70916984,30.4,81.0
397760,35.60437988,25.04109255,28.49913874,30.0,84.5
397770,35.60482768,25.81610498,30.60381716,30.8,82.5
397780,34.93301132,25.79086304,29.74484874,30.4,85.5
397790,34.33182407,24.90727688,27.30493134,30.0,83.0
397800,34.18725405,25.7172278,29.10897331,30.0,84.8
397810,37.86486115,25.41402335,28.7984298,30.0,81.1
397820,36.49319282,25.10773884,28.09806095,30.6,82.5
397830,34.47462916,24.87421085,27.06757647,30.3,81.5
397840,35.16069263,24.95042268,27.76282925,30.6,83.0
397850,34.41931858,25.67942054,29.19362223,30.5,84.7
397860,33.73933897,25.58267748,29.30736005,30.0,80.7
397870,33.93689702,25.82685664,29.44957146,30.6,81.0
397880,35.74129627,25.11387364,27.43344883,30.3,83.8
397890,36.70933423,25.64519364,29.0372218,29.8,84.3
397900,35.93640803,25.51632153,27.82582952,29.9,81.2
397910,37.88364894,25.00762928,28.24093513,30.5,82.1
397920,36.8310205,25.27270791,29.98351845,30.2,83.7
397930,37.70585521,25.18520447,28.24758796,30.3,83.4
397940,37.25858921,25.22932494,27.69301251,30.5,81.1
397950,35.5446708,25.18011191,29.98840428,29.9,81.9
397960,35.9380923,25.4546448,30.20895852,29.8,82.4
397970,38.15473654,25.04272579,27.47416109,30.5,84.3
397980,37.16222828,25.34950226,28.06682796,30.3,84.8
397990,36.44727241,24.99058408,27.45828752,29.8,82.0
398000,40.24355179,25.13618854,28.44276411,29.8,84.2
398010,37.43332516,25.18730305,29.15085984,30.3,82.1
398020,38.0209475,25.64405405,28.06035928,30.1,82.7
398030,39.90548623,25.40272584,29.6952677,30.7,81.3
398040,40.17463198,25.07170788,29.7026608,30.0,83.9
398050,40.49319432,25.09184619,27.56493476,29.8,81.7
398060,41.64432464,25.75147044,29.79803005,30.2,83.1
398070,43.02016185,25.3546815,27.58795187,30.1,84.4
398080,43.43704173,25.36065591,30.02340526,30.7,81.3
398090,42.3063666,25.6286472,29.05285983,30.4,85.3
398100,43.15852571,25.49256035,27.74309989,30.6,83.3
398110,45.27833481,25.78895969,28.49586921,30.0,83.9
398120,44.83157055,25.61047605,29.57083365,30.6,84.5
398130,43.20766311,25.30908894,27.8729376,30.6,84.9
398140,45.86707275,25.63598186,29.43116596,30.4,85.0
398150,45.20703043,25.6602769,27.41733589,30.6,84.9
398160,43.33672796,25.36098685,29.08662578,30.1,85.4
398170,42.53414435,25.86253659,28.44057464,30.1,84.7
398180,44.13277606,25.62963124,28.63450156,30.6,85.4
398190,46.43654685,25.48399576,29.28400866,29.9,83.1
398200,44.87853731,25.21573496,26.90922068,30.4,84.4
398210,44.00402218,25.43047361,28.91628078,30.4,82.5
398220,43.02778129,25.73387571,28.98241827,30.3,82.7
398230,41.96115773,24.93388119,27.28478211,30.1,83.8
398240,41.93095896,25.48995061,30.03138769,30.4,83.1
398250,44.35170837,25.66586823,28.16132882,30.5,81.2
398260,43.48735623,25.85157196,29.88203106,30.3,81.7
398270,41.35070582,24.95239463,27.60918142,30.7,84.1
398280,39.59526044,25.66713064,28.32103501,30.1,81.9
398290,41.84228052,25.40579617,27.5601664,30.1,81.7
398300,39.97389051,25.03803733,29.43196854,30.7,82.3
398310,41.16409665,25.01710366,28.22366831,30.5,84.5
398320,42.09332874,25.16102404,28.94069789,30.2,83.5
398330,38.42691051,24.91136393,28.98437229,30.2,80.6
398340,39.20988143,25.31093899,27.66008156,30.0,81.4
398350,38.84448144,25.44726915,27.58479378,29.8,81.4
398360,38.67764143,25.61177145,29.54305444,30.2,82.5
398370,38.46991843,25.02265338,29.08082553,30.7,85.2
398380,38.37164963,25.1066202,27.56270341,30.4,84.7
398390,34.93520516,25.21266937,27.99612295,30.3,81.7
398400,33.80866427,25.4933109,30.41645483,30.4,82.6
398410,38.17739694,25.71452678,27.5932583,29.9,81.3
398420,34.24850645,25.79136183,30.58617086,29.8,81.6
398430,37.54474002,25.03660374,28.80257099,29.9,84.9
398440,33.07823743,24.91364195,26.92634963,30.7,82.4
398450,33.08627003,25.25558771,29.98368306,30.0,83.4
398460,36.26462683,24.91729971,28.60347371,30.2,81.0
398470,36.60745553,25.47406705,30.17168198,29.8,85.5
398480,33.76473644,25.07188803,28.50216693,30.6,81.5
398490,36.23097173,25.38383764,29.3754284,30.0,82.7
398500,35.93280314,25.31062695,28.3051992,30.0,81.7
398510,33.63511284,25.79985666,30.42532015,30.4,80.7
398520,37.09245647,25.75067873,29.34588264,30.2,81.9
398530,36.89273731,24.99135698,27.04717896,30.7,81.4
398540,38.26073004,25.59592679,30.24110761,29.8,81.2
398550,35.33164159,25.46769747,29.74158397,30.5,84.5
398560,38.23407054,25.71441549,29.49780641,29.8,85.3
398570,39.15416791,25.715169,28.45048572,30.5,81.5
398580,36.86195139,25.0070683,27.29261749,30.0,85.1
398590,36.65158822,25.34669417,30.05278849,30.2,83.5
398600,39.84173968,25.76353402,30.26686188,30.1,84.7
398610,40.82990294,25.1222873,27.88176423,30.0,82.4
398620,39.03575787,25.35252814,28.04622159,30.6,81.8
398630,40.62132312,25.12681197,29.67856269,29.9,81.9
398640,40.42023489,25.18692678,29.86690352,30.3,85.2
398650,41.72364677,25.57531938,30.07079011,30.4,82.3
398660,39.8739229,25.23053784,27.49489448,30.6,85.1
398670,43.51242006,25.74509833,29.5845691,30.5,81.5
398680,45.16503639,25.10811999,28.09960478,30.4,80.6
398690,45.57322261,24.97339716,27.84613653,30.3,85.1
398700,45.5279467,25.18174906,28.40957493,30.4,83.2
398710,44.75929977,25.23794092,29.50917377,29.8,80.8
398720,43.98047515,24.95416056,28.65109513,30.3,80.6
398730,42.48938003,25.27402652,29.9190936,30.6,80.8
398740,45.12901199,25.58607086,28.27199233,30.5,82.1
398750,46.34875785,25.43643854,28.82331364,29.8,85.0
398760,44.26802939,25.26249691,29.4777197,30.4,84.8
398770,43.17115456,25.12709882,29.4665378,30.8,84.0
398780,43.49445427,25.59856671,29.15824962,30.6,81.3
398790,46.27763365,25.90851222,28.84969424,30.2,81.0
398800,44.73304394,25.67689079,29.05315358,30.2,82.3
398810,42.69074656,25.93050725,28.91455933,29.8,84.4
398820,42.67922115,25.1600155,28.64324896,30.0,84.2
398830,45.07651968,25.92269784,27.6463056,30.4,84.6
398840,45.89924447,25.39865241,29.67444997,29.9,80.9
398850,45.18391996,25.947357,30.52879278,30.4,82.8
398860,44.63821839,25.12896843,27.62320418,30.1,81.0
398870,43.33169558,25.7309568,29.42343682,30.1,81.2
398880,43.24401659,25.29950555,27.08792954,29.9,81.3
398890,41.35728813,24.98275941,28.75413083,30.2,81.8
398900,39.75503899,25.24248373,27.16988934,30.7,84.7
398910,41.60375493,25.33965485,28.41623126,30.1,80.8
398920,39.87283764,25.0098129,29.1118357,30.0,81.5
398930,38.33086736,25.33112492,30.06088636,30.1,84.0
398940,36.76362376,25.55378116,29.87276568,30.5,82.7
398950,37.13892656,24.99353742,28.50744559,30.2,85.1
398960,37.43773115,25.72935567,28.38410697,30.1,81.1
398970,35.97214749,25.19618668,27.49956635,30.0,81.7
